"fruit","group","date","training","day","file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"21","B",2020-06-17,TRUE,20,"21_B_2020-06-17.png",0.846954022988506,0.00327586206896552,0.00266283524904215,0.000766283524904215,0.00166666666666667,0.000306513409961686,0,0.00218390804597701,0.0888505747126437,0.0533333333333333
"22","B",2020-05-28,TRUE,0,"22_B_2020-05-28.png",0.832931034482759,0.034272030651341,0.105555555555556,0.0216091954022989,0.00189655172413793,0.00078544061302682,0,0.00289272030651341,5.74712643678161e-05,0
"22","B",2020-05-29,FALSE,1,"22_B_2020-05-29.png",0.841340996168582,0.00325670498084291,0.0280459770114943,0.0497126436781609,0.0482375478927203,0.0137739463601533,0.0147509578544061,0.000689655172413793,0.000191570881226054,0
"22","B",2020-05-30,TRUE,2,"22_B_2020-05-30.png",0.84176245210728,0.00204980842911877,0.0183524904214559,0.0233141762452107,0.0397318007662835,0.0206896551724138,0.0472413793103448,0.00614942528735632,0.000574712643678161,0.000134099616858238
"22","B",2020-06-01,TRUE,4,"22_B_2020-06-01.png",0.841954022988506,0.00139846743295019,0.0156896551724138,0.0196743295019157,0.0373946360153257,0.0568965517241379,0.0223754789272031,0.00390804597701149,0.000363984674329502,0.000344827586206897
"22","B",2020-06-02,FALSE,5,"22_B_2020-06-02.png",0.843524904214559,0.00145593869731801,0.00628352490421456,0.0349233716475096,0.0336781609195402,0.0465708812260536,0.0285057471264368,0.00350574712643678,0.00113026819923372,0.000421455938697318
"22","B",2020-06-03,TRUE,6,"22_B_2020-06-03.png",0.844885057471264,0.00153256704980843,0.00593869731800766,0.0486590038314176,0.0490996168582375,0.0445402298850575,0.00109195402298851,0.00300766283524904,0.00124521072796935,0
"22","B",2020-06-04,FALSE,7,"22_B_2020-06-04.png",0.846570881226054,0.00153256704980843,0.0068007662835249,0.0409003831417625,0.0491379310344828,0.0393295019157088,0.00775862068965517,0.00605363984674329,0.00191570881226054,0
"22","B",2020-06-05,TRUE,8,"22_B_2020-06-05.png",0.844750957854406,0.00193486590038314,0.00885057471264368,0.047816091954023,0.050727969348659,0.0295593869731801,0.00220306513409962,0.0105555555555556,0.00360153256704981,0
"22","B",2020-06-06,FALSE,9,"22_B_2020-06-06.png",0.848888888888889,0.00331417624521073,0.0102873563218391,0.0443869731800766,0.0394061302681992,0.0307854406130268,0.00304597701149425,0.0150191570881226,0.00404214559386973,0.000823754789272031
"22","B",2020-06-07,TRUE,10,"22_B_2020-06-07.png",0.849770114942529,0.00208812260536398,0.00731800766283525,0.0236590038314176,0.0313793103448276,0.0122030651340996,0.0328352490421456,0.0281417624521073,0.00957854406130268,0.00302681992337165
"22","B",2020-06-08,FALSE,11,"22_B_2020-06-08.png",0.84639846743295,0.00224137931034483,0.00877394636015326,0.0277969348659004,0.0309003831417625,0.016455938697318,0.0204406130268199,0.0297318007662835,0.0138505747126437,0.00340996168582375
"22","B",2020-06-09,TRUE,12,"22_B_2020-06-09.png",0.852490421455939,0.00291187739463602,0.00666666666666667,0.0241954022988506,0.0268582375478927,0.0111302681992337,0.0177777777777778,0.0320306513409962,0.0221072796934866,0.00383141762452107
"22","B",2020-06-10,FALSE,13,"22_B_2020-06-10.png",0.849003831417624,0.00413793103448276,0.00766283524904215,0.0311685823754789,0.0243103448275862,0.0075095785440613,0.0107471264367816,0.0320306513409962,0.0288314176245211,0.00459770114942529
"22","B",2020-06-11,TRUE,14,"22_B_2020-06-11.png",0.849731800766284,0.00386973180076628,0.00637931034482759,0.0174137931034483,0.0188888888888889,0.00959770114942529,0.0136590038314176,0.0336973180076628,0.0410727969348659,0.00568965517241379
"22","B",2020-06-12,FALSE,15,"22_B_2020-06-12.png",0.854291187739464,0.00461685823754789,0.00657088122605364,0.0169157088122605,0.0170306513409962,0.00362068965517241,0.0118965517241379,0.0314367816091954,0.046992337164751,0.00662835249042146
"22","B",2020-06-13,TRUE,16,"22_B_2020-06-13.png",0.853793103448276,0.00524904214559387,0.00538314176245211,0.0134674329501916,0.0137739463601533,0.00199233716475096,0.00883141762452107,0.0288697318007663,0.0597318007662835,0.00890804597701149
"22","B",2020-06-14,FALSE,17,"22_B_2020-06-14.png",0.852892720306513,0.00567049808429119,0.00524904214559387,0.0122413793103448,0.00978927203065134,0.000747126436781609,0.00733716475095785,0.0289272030651341,0.0672222222222222,0.00992337164750958
"22","B",2020-06-15,TRUE,18,"22_B_2020-06-15.png",0.857375478927203,0.00515325670498084,0.00480842911877395,0.00867816091954023,0.00588122605363985,0.000651340996168582,0.00657088122605364,0.0232567049808429,0.0730459770114942,0.0145785440613027
"22","B",2020-06-16,FALSE,19,"22_B_2020-06-16.png",0.857509578544061,0.00689655172413793,0.00461685823754789,0.00904214559386973,0.00411877394636015,0.00053639846743295,0.00270114942528736,0.0169540229885057,0.0832567049808429,0.014367816091954
"22","B",2020-06-17,TRUE,20,"22_B_2020-06-17.png",0.859003831417624,0.00879310344827586,0.00386973180076628,0.00664750957854406,0.00159003831417625,0.000498084291187739,0.00124521072796935,0.014463601532567,0.088007662835249,0.0158812260536398
"23","B",2020-05-28,TRUE,0,"23_B_2020-05-28.png",0.827049808429119,0.0203639846743295,0.0383333333333333,0.0576436781609195,0.0505938697318008,0.00222222222222222,0.000402298850574713,0.00339080459770115,0,0
"23","B",2020-05-29,FALSE,1,"23_B_2020-05-29.png",0.834348659003831,0.00335249042145594,0.0224521072796935,0.0244444444444444,0.0453065134099617,0.0611302681992337,0.00758620689655172,0.00126436781609195,9.57854406130268e-05,1.91570881226054e-05
"23","B",2020-05-30,TRUE,2,"23_B_2020-05-30.png",0.832816091954023,0.00199233716475096,0.0217624521072797,0.0150766283524904,0.0310536398467433,0.0772988505747126,0.0155747126436782,0.00400383141762452,0.000306513409961686,0.000114942528735632
"23","B",2020-06-01,TRUE,4,"23_B_2020-06-01.png",0.834980842911877,0.00203065134099617,0.0154789272030651,0.0224329501915709,0.0497892720306513,0.0613218390804598,0.00860153256704981,0.00488505747126437,0.000153256704980843,0.000325670498084291
"23","B",2020-06-02,FALSE,5,"23_B_2020-06-02.png",0.835095785440613,0.00159003831417625,0.00840996168582375,0.0320689655172414,0.0510153256704981,0.0555938697318008,0.0110727969348659,0.00442528735632184,0.000325670498084291,0.000402298850574713
"23","B",2020-06-03,TRUE,6,"23_B_2020-06-03.png",0.836360153256705,0.000996168582375479,0.00793103448275862,0.0411685823754789,0.0595402298850575,0.0488697318007663,0.000229885057471264,0.004272030651341,0.000632183908045977,0
"23","B",2020-06-04,FALSE,7,"23_B_2020-06-04.png",0.837145593869732,0.00237547892720307,0.0135823754789272,0.0404214559386973,0.0600574712643678,0.0319540229885057,0.00270114942528736,0.0101532567049808,0.00159003831417625,1.91570881226054e-05
"23","B",2020-06-05,TRUE,8,"23_B_2020-06-05.png",0.837777777777778,0.00323754789272031,0.0147318007662835,0.043007662835249,0.0678927203065134,0.0136781609195402,0.00245210727969349,0.0146168582375479,0.00260536398467433,0
"23","B",2020-06-06,FALSE,9,"23_B_2020-06-06.png",0.841226053639847,0.00601532567049808,0.0194636015325671,0.0440613026819923,0.0548084291187739,0.0082183908045977,0.00134099616858238,0.0194444444444444,0.00459770114942529,0.000823754789272031
"23","B",2020-06-07,TRUE,10,"23_B_2020-06-07.png",0.840823754789272,0.00408045977011494,0.0118773946360153,0.038735632183908,0.0246360153256705,0.00233716475095785,0.013735632183908,0.0458429118773946,0.0159195402298851,0.00201149425287356
"23","B",2020-06-08,FALSE,11,"23_B_2020-06-08.png",0.838831417624521,0.00703065134099617,0.012088122605364,0.0354789272030651,0.0154789272030651,0.000957854406130268,0.0101149425287356,0.0563218390804598,0.0212068965517241,0.0024904214559387
"23","B",2020-06-09,TRUE,12,"23_B_2020-06-09.png",0.845210727969349,0.00622605363984674,0.00911877394636015,0.0250766283524904,0.0145210727969349,0.00101532567049808,0.0104022988505747,0.0580842911877395,0.027816091954023,0.00252873563218391
"23","B",2020-06-10,FALSE,13,"23_B_2020-06-10.png",0.841915708812261,0.0129310344827586,0.00944444444444444,0.0241570881226054,0.00770114942528736,0.0010727969348659,0.00854406130268199,0.0551340996168582,0.0365134099616858,0.00258620689655172
"23","B",2020-06-11,TRUE,14,"23_B_2020-06-11.png",0.84367816091954,0.00990421455938697,0.00681992337164751,0.0143869731800766,0.00760536398467433,0.000862068965517241,0.00980842911877395,0.0504214559386973,0.0536590038314176,0.0028544061302682
"23","B",2020-06-12,FALSE,15,"23_B_2020-06-12.png",0.849348659003831,0.0102681992337165,0.0053448275862069,0.0111685823754789,0.00314176245210728,0.000708812260536399,0.0089272030651341,0.0305555555555556,0.0755938697318008,0.00494252873563218
"23","B",2020-06-13,TRUE,16,"23_B_2020-06-13.png",0.847835249042146,0.0096551724137931,0.0053639846743295,0.00766283524904215,0.00195402298850575,0.000517241379310345,0.00710727969348659,0.0307088122605364,0.0831226053639847,0.0060727969348659
"23","B",2020-06-14,FALSE,17,"23_B_2020-06-14.png",0.847701149425287,0.00909961685823755,0.00417624521072797,0.00542145593869732,0.00157088122605364,0.000555555555555556,0.00501915708812261,0.0207088122605364,0.098544061302682,0.00720306513409962
"23","B",2020-06-15,TRUE,18,"23_B_2020-06-15.png",0.853084291187739,0.00616858237547893,0.00346743295019157,0.00402298850574713,0.00139846743295019,0.000478927203065134,0.00515325670498084,0.0159578544061303,0.100613026819923,0.0096551724137931
"23","B",2020-06-16,FALSE,19,"23_B_2020-06-16.png",0.854521072796935,0.00747126436781609,0.00323754789272031,0.00438697318007663,0.0017816091954023,0.00053639846743295,0.0031992337164751,0.0116091954022988,0.106264367816092,0.00699233716475096
"23","B",2020-06-17,TRUE,20,"23_B_2020-06-17.png",0.854731800766284,0.00651340996168582,0.00310344827586207,0.00185823754789272,0.00166666666666667,0.000325670498084291,0.00153256704980843,0.010727969348659,0.100842911877395,0.0186973180076628
"24","F",2020-05-28,TRUE,0,"24_F_2020-05-28.png",0.831072796934866,0.0102490421455939,0.0571647509578544,0.0654214559386973,0.0318007662835249,0.00105363984674329,0.00122605363984674,0.00201149425287356,0,0
"24","F",2020-05-29,FALSE,1,"24_F_2020-05-29.png",0.83544061302682,0.00411877394636015,0.0332950191570881,0.0511685823754789,0.0698275862068966,0.00298850574712644,0.00222222222222222,0.000632183908045977,0.000306513409961686,0
"24","F",2020-05-30,TRUE,2,"24_F_2020-05-30.png",0.837471264367816,0.00513409961685824,0.0342145593869732,0.0405363984674329,0.0622413793103448,0.00971264367816092,0.00703065134099617,0.0028544061302682,0.000708812260536399,9.57854406130268e-05
"24","F",2020-06-01,TRUE,4,"24_F_2020-06-01.png",0.839061302681992,0.00848659003831418,0.0429885057471264,0.0568773946360153,0.0404406130268199,0.00111111111111111,5.74712643678161e-05,0.00881226053639847,0.00185823754789272,0.000306513409961686
"24","F",2020-06-02,FALSE,5,"24_F_2020-06-02.png",0.840363984674329,0.0130459770114943,0.0409386973180077,0.051992337164751,0.0279885057471264,0.00078544061302682,0,0.0184674329501916,0.00603448275862069,0.000383141762452107
"24","F",2020-06-03,TRUE,6,"24_F_2020-06-03.png",0.840977011494253,0.0149808429118774,0.0526245210727969,0.0482758620689655,0.021264367816092,0.000555555555555556,0,0.0176053639846743,0.00371647509578544,0
"24","F",2020-06-04,FALSE,7,"24_F_2020-06-04.png",0.841704980842912,0.0209386973180077,0.0392337164750958,0.0413984674329502,0.00354406130268199,0.000670498084291188,0,0.0434099616858238,0.00909961685823755,0
"24","F",2020-06-05,TRUE,8,"24_F_2020-06-05.png",0.840498084291188,0.0290421455938697,0.0301915708812261,0.0268390804597701,0.00128352490421456,0.000498084291187739,0,0.0578544061302682,0.0137931034482759,0
"24","F",2020-06-06,FALSE,9,"24_F_2020-06-06.png",0.845727969348659,0.039367816091954,0.0285249042145594,0.010536398467433,0.00145593869731801,0.000363984674329502,0,0.0522030651340996,0.0216858237547893,0.000134099616858238
"24","F",2020-06-07,TRUE,10,"24_F_2020-06-07.png",0.844214559386973,0.02727969348659,0.00231800766283525,0.000689655172413793,0.00137931034482759,0.000268199233716475,0,0.0330842911877395,0.0802107279693487,0.0105555555555556
"24","F",2020-06-08,FALSE,11,"24_F_2020-06-08.png",0.84448275862069,0.0349808429118774,0.00224137931034483,0.000957854406130268,0.00122605363984674,0.00024904214559387,0,0.0199425287356322,0.0876436781609195,0.00827586206896552
"24","F",2020-06-09,TRUE,12,"24_F_2020-06-09.png",0.848295019157088,0.0322030651340996,0.00233716475095785,0.000632183908045977,0.00137931034482759,0.000191570881226054,0,0.0018007662835249,0.100249042145594,0.012911877394636
"24","F",2020-06-10,FALSE,13,"24_F_2020-06-10.png",0.843486590038314,0.0214367816091954,0.00224137931034483,0.000747126436781609,0.0014176245210728,0.000210727969348659,0,1.91570881226054e-05,0.11323754789272,0.0172030651340996
"24","F",2020-06-11,TRUE,14,"24_F_2020-06-11.png",0.847452107279693,0.0113409961685824,0.00222222222222222,0.000747126436781609,0.00159003831417625,0.000153256704980843,0,5.74712643678161e-05,0.114693486590038,0.0217432950191571
"24","F",2020-06-12,FALSE,15,"24_F_2020-06-12.png",0.85227969348659,0.00360153256704981,0.00227969348659004,0.000459770114942529,0.00155172413793103,9.57854406130268e-05,0,1.91570881226054e-05,0.104521072796935,0.0351915708812261
"24","F",2020-06-13,TRUE,16,"24_F_2020-06-13.png",0.851149425287356,0.00340996168582375,0.00222222222222222,0.000632183908045977,0.00155172413793103,0.000134099616858238,0,1.91570881226054e-05,0.102624521072797,0.0382567049808429
"24","F",2020-06-14,FALSE,17,"24_F_2020-06-14.png",0.850459770114943,0.00331417624521073,0.0025095785440613,0.000651340996168582,0.00149425287356322,0.000191570881226054,0,1.91570881226054e-05,0.0995402298850575,0.0418199233716475
"24","F",2020-06-15,TRUE,18,"24_F_2020-06-15.png",0.856436781609195,0.0039272030651341,0.00233716475095785,0.000613026819923372,0.00176245210727969,0.000153256704980843,0,1.91570881226054e-05,0.0875287356321839,0.0472222222222222
"24","F",2020-06-16,FALSE,19,"24_F_2020-06-16.png",0.857030651340996,0.00511494252873563,0.00226053639846743,0.000632183908045977,0.00118773946360153,0.000191570881226054,0,1.91570881226054e-05,0.0877969348659004,0.0457662835249042
"24","F",2020-06-17,TRUE,20,"24_F_2020-06-17.png",0.858199233716475,0.00477011494252874,0.00231800766283525,0.000670498084291188,0.00147509578544061,0.00024904214559387,0,3.83141762452107e-05,0.0957471264367816,0.0365325670498084
"25","F",2020-05-28,TRUE,0,"25_F_2020-05-28.png",0.827950191570881,0.0229693486590038,0.0302490421455939,0.0570306513409962,0.0414367816091954,0.0149233716475096,0.000383141762452107,0.00419540229885057,0.000613026819923372,0.00024904214559387
"25","F",2020-05-29,FALSE,1,"25_F_2020-05-29.png",0.83264367816092,0.0102107279693487,0.030632183908046,0.0419540229885058,0.0532183908045977,0.0291954022988506,0.000842911877394636,0.000613026819923372,0.000632183908045977,5.74712643678161e-05
"25","F",2020-05-30,TRUE,2,"25_F_2020-05-30.png",0.831168582375479,0.00810344827586207,0.0374137931034483,0.0385249042145594,0.0486015325670498,0.0205747126436782,0.0107662835249042,0.00365900383141762,0.00101532567049808,0.000172413793103448
"25","F",2020-06-01,TRUE,4,"25_F_2020-06-01.png",0.832567049808429,0.00952107279693487,0.0322413793103448,0.0664367816091954,0.0353065134099617,0.00329501915708812,0.00176245210727969,0.0165900383141762,0.00191570881226054,0.000363984674329502
"25","F",2020-06-02,FALSE,5,"25_F_2020-06-02.png",0.832911877394636,0.0170114942528736,0.0354980842911877,0.0649425287356322,0.0197892720306513,0.000440613026819923,0,0.0243295019157088,0.00482758620689655,0.00024904214559387
"25","F",2020-06-03,TRUE,6,"25_F_2020-06-03.png",0.83360153256705,0.0177969348659004,0.0438122605363985,0.0704789272030651,0.00936781609195402,0.000517241379310345,0,0.0219157088122605,0.0025095785440613,0
"25","F",2020-06-04,FALSE,7,"25_F_2020-06-04.png",0.834252873563218,0.0237931034482759,0.0445593869731801,0.050823754789272,0.00199233716475096,0.000613026819923372,0,0.0374329501915709,0.00653256704980843,0
"25","F",2020-06-05,TRUE,8,"25_F_2020-06-05.png",0.833735632183908,0.0322413793103448,0.0510919540229885,0.0263793103448276,0.00151340996168582,0.000402298850574713,0,0.0457662835249042,0.00886973180076628,0
"25","F",2020-06-06,FALSE,9,"25_F_2020-06-06.png",0.837337164750958,0.0424521072796935,0.033007662835249,0.00668582375478927,0.00147509578544061,0.000268199233716475,0,0.0561302681992337,0.0222988505747126,0.000344827586206897
"25","F",2020-06-07,TRUE,10,"25_F_2020-06-07.png",0.837260536398467,0.0235249042145594,0.00262452107279694,0.000862068965517241,0.00139846743295019,0.000344827586206897,0,0.0639463601532567,0.063735632183908,0.00630268199233716
"25","F",2020-06-08,FALSE,11,"25_F_2020-06-08.png",0.834252873563218,0.035,0.00227969348659004,0.00078544061302682,0.00151340996168582,0.00028735632183908,0,0.0439655172413793,0.0746360153256705,0.00727969348659004
"25","F",2020-06-09,TRUE,12,"25_F_2020-06-09.png",0.840613026819923,0.0378352490421456,0.00210727969348659,0.000727969348659004,0.00132183908045977,0.00028735632183908,0,0.0273754789272031,0.0815134099616858,0.0082183908045977
"25","F",2020-06-10,FALSE,13,"25_F_2020-06-10.png",0.83551724137931,0.0390421455938697,0.00220306513409962,0.000670498084291188,0.00149425287356322,0.000421455938697318,0,0.00747126436781609,0.103333333333333,0.00984674329501916
"25","F",2020-06-11,TRUE,14,"25_F_2020-06-11.png",0.837605363984674,0.023544061302682,0.00254789272030651,0.000919540229885057,0.00137931034482759,0.000172413793103448,0,0.00109195402298851,0.11595785440613,0.0167816091954023
"25","F",2020-06-12,FALSE,15,"25_F_2020-06-12.png",0.841455938697318,0.0074904214559387,0.00216475095785441,0.000747126436781609,0.0014176245210728,0.00024904214559387,0,0,0.114827586206897,0.0316475095785441
"25","F",2020-06-13,TRUE,16,"25_F_2020-06-13.png",0.841532567049808,0.00626436781609195,0.00227969348659004,0.000747126436781609,0.00147509578544061,0.00024904214559387,0,0,0.121724137931034,0.025727969348659
"25","F",2020-06-14,FALSE,17,"25_F_2020-06-14.png",0.841206896551724,0.00703065134099617,0.00231800766283525,0.000440613026819923,0.00155172413793103,0.000306513409961686,0,1.91570881226054e-05,0.118716475095785,0.0284099616858238
"25","F",2020-06-15,TRUE,18,"25_F_2020-06-15.png",0.844846743295019,0.00421455938697318,0.00210727969348659,0.000670498084291188,0.00155172413793103,0.000363984674329502,0,0,0.112509578544061,0.033735632183908
"25","F",2020-06-16,FALSE,19,"25_F_2020-06-16.png",0.845019157088123,0.00509578544061303,0.00218390804597701,0.000842911877394636,0.00139846743295019,0.000268199233716475,0,0,0.117183908045977,0.028007662835249
"25","F",2020-06-17,TRUE,20,"25_F_2020-06-17.png",0.846781609195402,0.0105938697318008,0.00224137931034483,0.000938697318007663,0.0014176245210728,0.000153256704980843,0,0.000172413793103448,0.111819923371648,0.0258812260536398
"26","B",2020-05-28,FALSE,0,"26_B_2020-05-28.png",0.842969348659004,0.00316091954022989,0.0248084291187739,0.0413218390804598,0.0482183908045977,0.0344444444444444,0.00365900383141762,0.00139846743295019,1.91570881226054e-05,0
"26","B",2020-05-29,FALSE,1,"26_B_2020-05-29.png",0.849406130268199,0.000862068965517241,0.0116091954022988,0.0176628352490421,0.0510727969348659,0.0559578544061303,0.0122605363984674,0.000881226053639847,0.00028735632183908,0
"26","B",2020-05-30,FALSE,2,"26_B_2020-05-30.png",0.852854406130268,0.000593869731800766,0.00672413793103448,0.0150574712643678,0.0451149425287356,0.0623371647509579,0.0134674329501916,0.00310344827586207,0.000651340996168582,9.57854406130268e-05
"26","B",2020-06-01,FALSE,4,"26_B_2020-06-01.png",0.854003831417624,0.00147509578544061,0.00522988505747126,0.023448275862069,0.0583908045977012,0.045095785440613,0.00454022988505747,0.0057088122605364,0.00195402298850575,0.000153256704980843
"26","B",2020-06-02,FALSE,5,"26_B_2020-06-02.png",0.854712643678161,0.00172413793103448,0.0071264367816092,0.0347509578544061,0.049272030651341,0.0419540229885058,0.00268199233716475,0.00574712643678161,0.00197318007662835,5.74712643678161e-05
"26","B",2020-06-03,FALSE,6,"26_B_2020-06-03.png",0.856704980842912,0.00298850574712644,0.0105747126436782,0.0370306513409962,0.054176245210728,0.0299808429118774,0,0.00766283524904215,0.000881226053639847,0
"26","B",2020-06-04,FALSE,7,"26_B_2020-06-04.png",0.857547892720307,0.00582375478927203,0.0118773946360153,0.0352681992337165,0.050632183908046,0.0130459770114943,0,0.0213026819923372,0.00450191570881226,0
"26","B",2020-06-05,FALSE,8,"26_B_2020-06-05.png",0.856206896551724,0.0100383141762452,0.0143103448275862,0.0423180076628352,0.0387164750957854,0.00193486590038314,0,0.0292911877394636,0.00718390804597701,0
"26","B",2020-06-06,FALSE,9,"26_B_2020-06-06.png",0.862260536398467,0.01727969348659,0.0124904214559387,0.0336973180076628,0.0288697318007663,0.00122605363984674,0,0.0296743295019157,0.0142528735632184,0.00024904214559387
"26","B",2020-06-07,FALSE,10,"26_B_2020-06-07.png",0.860057471264368,0.00561302681992337,0.00645593869731801,0.0248275862068966,0.0130459770114943,0.000842911877394636,0.00952107279693487,0.0338697318007663,0.0411494252873563,0.00461685823754789
"26","B",2020-06-08,FALSE,11,"26_B_2020-06-08.png",0.860919540229885,0.00727969348659004,0.00597701149425287,0.0247892720306513,0.0158620689655172,0.000823754789272031,0.00268199233716475,0.0329501915708812,0.045632183908046,0.00308429118773946
"26","B",2020-06-09,FALSE,12,"26_B_2020-06-09.png",0.864770114942529,0.00477011494252874,0.00450191570881226,0.0194252873563218,0.00921455938697318,0.000842911877394636,0.00565134099616858,0.0317624521072797,0.0548275862068966,0.00423371647509579
"26","B",2020-06-10,FALSE,13,"26_B_2020-06-10.png",0.86007662835249,0.00664750957854406,0.00616858237547893,0.0232950191570881,0.00329501915708812,0.000613026819923372,0.000670498084291188,0.026360153256705,0.0645210727969349,0.00835249042145594
"26","B",2020-06-11,FALSE,14,"26_B_2020-06-11.png",0.861819923371647,0.00408045977011494,0.004272030651341,0.013007662835249,0.00662835249042146,0.000900383141762452,0.0046360153256705,0.0243295019157088,0.0728927203065134,0.00743295019157088
"26","B",2020-06-12,FALSE,15,"26_B_2020-06-12.png",0.867567049808429,0.00346743295019157,0.00342911877394636,0.0111302681992337,0.00371647509578544,0.000325670498084291,0.00375478927203065,0.0196168582375479,0.0728927203065134,0.0140996168582375
"26","B",2020-06-13,FALSE,16,"26_B_2020-06-13.png",0.867528735632184,0.00350574712643678,0.00386973180076628,0.00670498084291188,0.00218390804597701,0.000421455938697318,0.0018007662835249,0.0169348659003831,0.0781992337164751,0.0188505747126437
"26","B",2020-06-14,FALSE,17,"26_B_2020-06-14.png",0.866034482758621,0.00369731800766284,0.00417624521072797,0.00559386973180077,0.00204980842911877,0.000517241379310345,0.00139846743295019,0.0142528735632184,0.0807854406130268,0.0214942528735632
"26","B",2020-06-15,FALSE,18,"26_B_2020-06-15.png",0.871436781609195,0.00352490421455939,0.00266283524904215,0.0039272030651341,0.00151340996168582,0.000421455938697318,0.000747126436781609,0.0107088122605364,0.0691570881226054,0.0359003831417624
"26","B",2020-06-16,FALSE,19,"26_B_2020-06-16.png",0.872452107279693,0.00413793103448276,0.00325670498084291,0.00279693486590038,0.00147509578544061,0.000421455938697318,0,0.00689655172413793,0.0858812260536398,0.0226819923371648
"26","B",2020-06-17,FALSE,20,"26_B_2020-06-17.png",0.872222222222222,0.00455938697318008,0.00239463601532567,0.00113026819923372,0.00153256704980843,0.00028735632183908,0,0.00478927203065134,0.0592528735632184,0.0538314176245211
